stationName,date,record,maxAirTmp,timeMaxAirTmp,minAirTmp,timeMinAirTmp,avgAirTmp,avgRelHum,avgDewPoint,maxRelHum,timeMaxRelHum,maxDewPoint,timeMaxDewPoint,minRelHum,timeMinRelHum,minDewPoint,timeMinDewPoint,avgWindSpeed,maxWindSpeed,timeMaxWindSpeed,maxWindSpeedDir,precip,solRad,eto,etoFlag,hstAirTmp01,hstAirTmp02,hstAirTmp03,hstAirTmp04,hstAirTmp05,hstAirTmp06,hstAirTmp07,hstAirTmp08,hstAirTmp09,hstAirTmp10,hstAirTmp11,hstAirTmp12,hstAirTmp13,batVolt,yearRain,eto7,eto30,maxSoilTmp,minSoilTmp,avgSoilTmp
Coastal,2019-05-16,0,65.95,1433.0,52.51,2359.0,57.55,82.5,,,,,,,,,,2.655,22.2,653.0,148.0,0.48,457.1,0.125,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-05-17,0,67.72,1220.0,49.86,2359.0,57.8,75.84,,,,,,,,,,1.054,8.79,36.0,94.0,0.0,618.5,0.171,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-05-18,0,69.18,1152.0,47.48,335.0,57.92,80.6,,,,,,,,,,0.484,7.108,738.0,140.0,0.0,534.4,0.148,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-05-19,0,65.96,1344.0,48.76,732.0,54.82,81.8,,,,,,,,,,2.153,15.49,852.0,130.0,0.23,360.4,0.096,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-05-20,0,65.29,1303.0,50.82,449.0,56.86,78.85,,,,,,,,,,0.917,10.46,1550.0,322.0,0.02,592.5,0.157,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-05-21,0,65.41,1323.0,50.22,2252.0,56.24,79.33,,,,,,,,,,2.626,12.14,418.0,116.0,0.0,509.6,0.138,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-05-22,0,65.52,1440.0,48.39,346.0,55.72,77.38,,,,,,,,,,2.019,17.17,2329.0,105.0,0.06,594.4,0.161,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-05-23,0,65.72,1439.0,49.49,2125.0,55.64,80.3,,,,,,,,,,2.395,15.49,139.0,107.0,0.0,368.7,0.102,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-05-24,0,69.53,1321.0,49.61,140.0,58.24,75.76,,,,,,,,,,0.475,8.79,1718.0,325.0,0.0,659.4,0.184,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-05-25,0,67.77,1409.0,48.39,403.0,56.86,80.2,,,,,,,,,,0.604,8.79,831.0,133.0,0.0,571.4,0.156,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-05-26,0,59.34,804.0,50.46,2357.0,54.56,83.3,,,,,,,,,,0.677,7.108,225.0,117.0,0.22,175.6,0.05,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-05-27,0,63.83,1354.0,45.46,513.0,54.53,78.61,,,,,,,,,,0.42,8.79,840.0,149.0,0.0,662.4,0.172,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-05-28,0,67.96,1423.0,45.83,149.0,57.18,74.0,,,,,,,,,,0.713,10.46,1001.0,154.0,0.0,668.7,0.18,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-05-29,0,71.17,1453.0,49.25,249.0,60.19,78.3,,,,,,,,,,1.162,10.46,2047.0,131.0,0.0,664.3,0.187,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-05-30,0,68.94,1249.0,54.47,357.0,59.42,84.6,,,,,,,,,,0.689,8.79,1739.0,165.0,0.0,575.9,0.161,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-05-31,0,67.49,1103.0,55.07,246.0,58.82,83.6,,,,,,,,,,0.564,8.79,117.0,118.0,0.0,334.9,0.097,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-01,0,63.59,1345.0,55.08,423.0,58.19,84.1,,,,,,,,,,0.363,8.79,151.0,163.0,0.0,212.0,0.061,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-02,0,66.07,1341.0,54.96,536.0,59.02,82.2,,,,,,,,,,0.236,5.431,56.0,248.0,0.0,262.7,0.076,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-03,0,69.04,1334.0,55.73,358.0,59.68,84.2,,,,,,,,,,0.177,7.108,1541.0,269.0,0.0,337.4,0.096,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-04,0,63.22,1330.0,56.16,406.0,58.56,90.5,,,,,,,,,,0.396,5.431,541.0,154.0,0.01,184.0,0.053,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-05,0,68.69,1102.0,56.59,504.0,59.79,89.9,,,,,,,,,,0.539,8.79,1725.0,123.0,0.01,260.3,0.076,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-06,0,74.2,946.0,57.01,422.0,59.72,91.2,,,,,,,,,,0.729,8.79,1457.0,168.0,0.01,236.5,0.071,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-07,0,69.54,1431.0,56.89,447.0,60.31,88.3,,,,,,,,,,0.416,7.108,26.0,155.0,0.01,231.6,0.069,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-08,0,71.17,1227.0,56.54,2336.0,61.26,84.8,,,,,,,,,,1.179,10.46,156.0,89.0,0.0,532.0,0.155,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-09,0,84.8,1459.0,56.66,6.0,64.96,80.1,,,,,,,,,,0.814,7.108,131.0,132.0,0.0,638.2,0.194,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-10,0,95.6,1421.0,56.3,504.0,70.93,71.79,,,,,,,,,,1.278,13.82,2051.0,93.0,0.0,625.4,0.205,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-11,0,85.1,1116.0,58.36,434.0,69.28,74.48,,,,,,,,,,1.263,10.46,2225.0,105.0,0.0,602.1,0.19,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-12,0,75.77,826.0,58.84,431.0,64.99,83.7,,,,,,,,,,0.765,8.79,30.0,110.0,0.0,624.6,0.183,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-13,0,69.79,1505.0,58.36,2317.0,60.92,88.9,,,,,,,,,,0.217,8.79,1031.0,143.0,0.0,239.7,0.069,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-14,0,69.91,1410.0,57.87,204.0,61.22,80.9,,,,,,,,,,0.625,10.46,829.0,110.0,0.0,281.7,0.083,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-15,0,71.72,1319.0,56.89,329.0,61.86,83.7,,,,,,,,,,0.785,7.108,4.0,90.0,0.0,336.6,0.1,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-16,0,65.17,1237.0,59.09,2338.0,61.04,90.4,,,,,,,,,,0.171,5.431,1044.0,164.0,0.02,109.3,0.034,M,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-17,0,63.46,1449.0,58.11,2211.0,59.75,89.6,,,,,,,,,,0.255,7.108,8.0,97.0,0.06,180.3,0.053,M,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-18,0,66.86,1559.0,55.44,2226.0,59.46,88.1,,,,,,,,,,0.104,7.108,1332.0,275.0,0.0,195.4,0.056,M,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-19,0,73.53,1055.0,57.88,1.0,64.13,82.5,,,,,,,,,,0.23,7.108,1331.0,219.0,0.0,566.5,0.169,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-20,0,67.3,1446.0,58.11,2303.0,60.94,86.1,,,,,,,,,,0.374,7.108,1020.0,142.0,0.01,172.3,0.052,M,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-21,0,71.64,1453.0,57.26,132.0,62.17,82.0,,,,,,,,,,1.11,12.14,1052.0,151.0,0.01,519.4,0.148,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-22,0,71.64,1436.0,57.5,2356.0,63.23,80.2,,,,,,,,,,0.486,8.79,1622.0,300.0,0.0,393.9,0.116,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-23,0,74.63,1230.0,56.66,236.0,63.69,83.1,,,,,,,,,,0.311,8.79,1536.0,340.0,0.0,574.7,0.17,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-24,0,68.57,1413.0,58.54,657.0,60.92,89.8,,,,,,,,,,0.077,5.431,436.0,110.0,0.01,208.4,0.062,M,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-25,0,64.32,1210.0,57.75,357.0,59.38,90.7,,,,,,,,,,0.396,8.79,1156.0,131.0,0.02,127.1,0.039,M,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-26,0,71.72,1337.0,56.65,501.0,61.87,83.1,,,,,,,,,,0.263,7.108,1137.0,256.0,0.0,416.3,0.122,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-27,0,72.92,1355.0,58.96,2011.0,63.75,80.7,,,,,,,,,,0.326,7.108,1138.0,153.0,0.0,525.3,0.155,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-28,0,74.26,1509.0,55.43,2332.0,63.99,82.5,,,,,,,,,,0.427,8.79,1319.0,278.0,0.0,627.5,0.186,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-29,0,80.5,1453.0,55.75,50.0,66.78,72.55,,,,,,,,,,0.138,5.431,1005.0,222.0,0.0,561.2,0.171,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-30,0,80.2,920.0,58.72,422.0,68.44,66.96,,,,,,,,,,0.24,7.108,1345.0,245.0,0.0,662.6,0.204,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-01,0,77.07,1520.0,55.93,218.0,65.6,79.56,,,,,,,,,,0.521,8.79,2349.0,119.0,0.0,670.0,0.201,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-02,0,74.63,1321.0,59.33,452.0,65.68,78.4,,,,,,,,,,1.663,10.46,347.0,130.0,0.0,670.7,0.198,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-03,0,72.45,1154.0,60.12,425.0,64.46,78.22,,,,,,,,,,2.249,12.14,149.0,125.0,0.0,614.4,0.18,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-04,0,74.39,1416.0,58.48,2107.0,64.37,81.4,,,,,,,,,,0.318,7.108,145.0,207.0,0.0,588.8,0.174,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-05,0,73.41,1430.0,58.84,358.0,64.36,81.7,,,,,,,,,,0.337,7.108,225.0,102.0,0.0,509.6,0.151,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-06,0,72.19,1348.0,59.57,627.0,63.09,85.9,,,,,,,,,,0.605,8.79,2349.0,154.0,0.0,403.3,0.118,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-07,0,72.38,1315.0,59.21,653.0,63.15,80.7,,,,,,,,,,1.526,10.46,1909.0,166.0,0.0,473.6,0.142,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-08,0,73.05,1359.0,57.75,355.0,63.93,76.99,,,,,,,,,,0.834,10.46,1207.0,259.0,0.0,478.4,0.143,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-09,0,75.61,1347.0,58.72,2329.0,65.73,78.17,,,,,,,,,,0.426,7.108,14.0,109.0,0.0,619.7,0.186,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-10,0,75.61,1308.0,59.76,2251.0,66.07,81.4,,,,,,,,,,0.191,5.431,821.0,158.0,0.0,631.9,0.189,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-11,0,77.56,1354.0,58.84,2352.0,66.28,82.7,,,,,,,,,,0.373,5.431,947.0,175.0,0.0,633.9,0.192,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-12,0,75.79,1435.0,58.97,1.0,65.58,84.5,,,,,,,,,,0.685,7.108,1018.0,158.0,0.0,617.8,0.183,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-13,0,75.73,1403.0,58.72,238.0,64.7,87.5,,,,,,,,,,1.407,10.46,2248.0,106.0,0.0,513.8,0.154,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-14,0,78.29,1129.0,60.6,251.0,66.34,84.9,,,,,,,,,,0.383,7.108,1231.0,147.0,0.0,605.5,0.184,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-15,0,78.78,1339.0,60.54,2153.0,67.76,80.7,,,,,,,,,,0.536,7.108,1041.0,207.0,0.0,636.7,0.195,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-16,0,76.22,1322.0,59.45,433.0,66.71,81.8,,,,,,,,,,2.095,12.14,1352.0,168.0,0.0,650.6,0.196,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-17,0,72.4,914.0,60.73,444.0,64.27,83.9,,,,,,,,,,1.767,13.82,1303.0,161.0,0.0,443.9,0.129,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-18,0,75.61,1207.0,59.21,2113.0,65.42,82.5,,,,,,,,,,0.392,7.108,59.0,74.0,0.0,596.4,0.179,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-19,0,72.8,1405.0,58.84,436.0,64.75,80.1,,,,,,,,,,0.346,7.108,949.0,143.0,0.0,589.4,0.173,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-20,0,75.73,1308.0,58.6,450.0,65.62,79.54,,,,,,,,,,0.238,8.79,1316.0,271.0,0.0,605.5,0.18,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-21,0,80.4,1325.0,58.48,338.0,67.07,79.98,,,,,,,,,,0.195,5.431,821.0,149.0,0.0,623.0,0.19,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-22,0,80.0,1303.0,59.82,7.0,68.19,80.1,,,,,,,,,,0.382,7.108,1235.0,121.0,0.0,536.1,0.166,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-23,0,89.5,1108.0,64.44,444.0,75.18,62.22,,,,,,,,,,0.242,5.431,30.0,134.0,0.0,558.7,0.184,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-24,0,91.3,1111.0,62.0,402.0,76.23,57.94,,,,,,,,,,1.487,13.82,1704.0,174.0,0.0,604.7,0.211,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-25,0,90.8,1239.0,65.46,437.0,75.74,56.42,,,,,,,,,,0.696,8.79,4.0,104.0,0.02,451.4,0.157,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-26,0,86.0,1414.0,63.22,441.0,72.9,67.61,,,,,,,,,,0.158,5.431,542.0,110.0,0.0,608.1,0.194,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-27,0,83.4,1502.0,58.6,444.0,71.67,69.77,,,,,,,,,,0.388,7.108,1324.0,134.0,0.0,624.9,0.199,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-28,0,78.29,1319.0,61.41,335.0,68.0,81.3,,,,,,,,,,1.571,10.46,1412.0,156.0,0.0,598.1,0.186,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-29,0,77.44,1402.0,61.4,448.0,66.62,84.2,,,,,,,,,,0.469,8.79,1115.0,185.0,0.0,494.1,0.151,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-30,0,75.67,1015.0,60.31,2334.0,66.94,81.5,,,,,,,,,,0.892,10.46,211.0,142.0,0.0,521.7,0.159,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-31,0,77.25,1356.0,59.58,56.0,66.89,84.7,,,,,,,,,,0.206,7.108,1127.0,128.0,0.0,532.4,0.162,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-08-01,0,80.1,1247.0,62.0,102.0,68.52,82.2,,,,,,,,,,0.083,7.108,1231.0,323.0,0.0,540.7,0.169,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-08-02,0,81.7,1305.0,59.21,225.0,68.61,76.37,,,,,,,,,,0.143,7.108,1437.0,278.0,0.0,603.4,0.188,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-08-03,0,80.2,1515.0,58.72,205.0,67.75,80.3,,,,,,,,,,0.544,8.79,2103.0,103.0,0.0,582.6,0.179,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-08-04,0,82.2,1434.0,59.58,230.0,68.15,81.7,,,,,,,,,,0.354,7.108,1032.0,243.0,0.0,549.7,0.171,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-08-05,0,81.8,1228.0,61.27,134.0,69.52,78.79,,,,,,,,,,0.12,5.431,1125.0,146.0,0.0,590.1,0.185,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-08-06,0,81.7,1350.0,61.4,254.0,68.62,82.1,,,,,,,,,,0.711,8.79,2040.0,125.0,0.0,554.4,0.174,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-08-07,0,75.18,1417.0,61.88,647.0,66.0,84.9,,,,,,,,,,0.718,12.14,920.0,126.0,0.0,461.0,0.138,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-08-08,0,76.22,1336.0,58.84,2357.0,66.04,84.1,,,,,,,,,,0.546,8.79,2129.0,95.0,0.0,540.5,0.165,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-08-09,0,78.29,1353.0,57.75,301.0,65.87,82.8,,,,,,,,,,0.725,8.79,1111.0,193.0,0.0,585.3,0.177,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-08-10,0,76.46,1344.0,57.02,253.0,65.6,84.0,,,,,,,,,,0.318,7.108,1153.0,136.0,0.0,540.6,0.163,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-08-11,0,75.02,951.0,61.21,1.0,65.98,83.8,,,,,,,,,,0.856,10.46,1528.0,157.0,0.0,512.5,0.156,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-08-12,0,76.34,1432.0,60.3,2232.0,65.35,85.5,,,,,,,,,,0.462,7.108,1121.0,123.0,0.0,539.2,0.162,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-08-13,0,79.38,1447.0,59.33,2358.0,66.75,79.82,,,,,,,,,,0.17,5.431,904.0,249.0,0.0,544.0,0.166,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-08-14,0,84.4,1458.0,57.38,204.0,67.84,77.69,,,,,,,,,,0.124,5.431,1011.0,144.0,0.0,572.0,0.178,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-08-15,0,80.1,1317.0,56.11,252.0,65.63,82.3,,,,,,,,,,0.429,7.108,1223.0,146.0,0.0,554.8,0.171,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-08-16,0,74.77,1251.0,58.6,544.0,64.38,83.9,,,,,,,,,,1.22,10.46,1606.0,164.0,0.0,544.8,0.164,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-08-17,0,74.39,1152.0,59.45,424.0,65.49,78.83,,,,,,,,,,1.054,10.46,708.0,114.0,0.0,530.3,0.162,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-08-18,0,76.34,1131.0,58.36,2359.0,65.46,80.1,,,,,,,,,,0.706,8.79,747.0,135.0,0.0,455.6,0.141,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-08-19,0,79.02,1400.0,58.36,1.0,66.51,82.7,,,,,,,,,,0.315,7.108,959.0,286.0,0.0,529.0,0.162,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-08-20,0,80.4,1459.0,58.84,142.0,68.36,75.4,,,,,,,,,,0.223,7.108,1121.0,194.0,0.0,581.1,0.177,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-08-21,0,82.5,1300.0,57.26,413.0,69.39,70.92,,,,,,,,,,0.322,10.46,2350.0,126.0,0.0,595.1,0.185,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-08-22,0,75.24,1211.0,60.61,519.0,65.96,82.2,,,,,,,,,,2.713,13.82,1721.0,179.0,0.0,573.6,0.171,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-08-23,0,76.83,1322.0,61.16,403.0,66.67,78.83,,,,,,,,,,1.185,10.46,734.0,107.0,0.0,514.1,0.156,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-08-24,0,83.0,1403.0,59.64,450.0,69.51,80.8,,,,,,,,,,0.153,5.431,1058.0,164.0,0.0,564.8,0.175,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-08-25,0,87.6,1233.0,64.2,146.0,74.01,61.28,,,,,,,,,,0.0,2.077,1015.0,157.0,0.0,544.9,0.173,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-08-26,0,86.9,1103.0,57.18,533.0,72.48,65.38,,,,,,,,,,0.377,7.108,1135.0,135.0,0.0,545.8,0.174,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-08-27,0,81.0,1144.0,64.56,201.0,70.25,81.2,,,,,,,,,,0.903,10.46,1554.0,117.0,0.0,533.9,0.168,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-08-28,0,77.07,1413.0,63.83,2356.0,68.01,84.8,,,,,,,,,,0.669,13.82,1143.0,177.0,0.0,377.6,0.117,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-08-29,0,83.1,1257.0,62.49,522.0,71.28,78.42,,,,,,,,,,0.122,5.431,1025.0,245.0,0.0,523.2,0.163,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-08-30,0,85.7,1353.0,61.28,543.0,71.99,78.98,,,,,,,,,,0.353,8.79,29.0,116.0,0.0,545.3,0.173,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-08-31,0,86.9,1213.0,62.61,128.0,70.94,81.9,,,,,,,,,,0.0,3.754,415.0,107.0,0.0,490.0,0.158,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-09-01,0,79.14,1308.0,64.32,2317.0,69.52,83.9,,,,,,,,,,0.803,10.46,2147.0,106.0,0.0,443.3,0.141,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-09-02,0,91.5,1248.0,64.74,454.0,75.66,68.64,,,,,,,,,,0.846,8.79,153.0,123.0,0.0,508.4,0.171,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-09-03,0,90.5,1334.0,66.39,514.0,76.69,60.49,,,,,,,,,,0.0,0.0,1.0,39.0,0.0,506.9,0.164,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-09-04,0,94.6,1249.0,62.04,335.0,77.57,57.16,,,,,,,,,,0.489,22.2,1533.0,143.0,0.0,477.0,0.159,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-09-05,0,89.0,1128.0,66.37,522.0,76.17,70.34,,,,,,,,,,0.89,10.46,2140.0,101.0,0.0,460.8,0.155,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-09-06,0,88.1,1111.0,64.74,504.0,75.37,70.36,,,,,,,,,,0.347,8.79,104.0,126.0,0.0,518.7,0.167,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-09-07,0,85.9,1235.0,63.46,504.0,71.89,77.39,,,,,,,,,,0.614,8.79,200.0,126.0,0.0,513.8,0.165,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-09-08,0,77.56,1349.0,62.37,2027.0,68.74,74.99,,,,,,,,,,1.076,10.46,1035.0,173.0,0.0,499.6,0.154,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-09-09,0,77.45,1149.0,61.16,449.0,66.42,81.0,,,,,,,,,,1.342,13.82,2328.0,100.0,0.0,389.2,0.121,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-09-10,0,75.57,1056.0,58.97,2204.0,65.35,77.27,,,,,,,,,,1.289,13.82,1044.0,111.0,0.0,377.7,0.118,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-09-11,0,76.89,1341.0,59.58,401.0,66.9,76.39,,,,,,,,,,1.699,10.46,208.0,113.0,0.0,492.8,0.15,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-09-12,0,83.8,1221.0,58.6,504.0,68.79,81.2,,,,,,,,,,0.217,5.431,912.0,200.0,0.0,512.6,0.158,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-09-13,0,89.5,1433.0,63.22,431.0,74.56,64.83,,,,,,,,,,0.204,5.431,1045.0,129.0,0.0,515.6,0.165,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-09-14,0,92.5,1430.0,58.48,558.0,75.52,53.57,,,,,,,,,,0.327,7.108,129.0,121.0,0.0,518.5,0.166,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-09-15,0,84.6,1008.0,63.34,2058.0,71.18,64.25,,,,,,,,,,1.048,8.79,747.0,96.0,0.0,404.7,0.131,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-09-16,0,78.59,1231.0,61.22,2345.0,67.99,82.2,,,,,,,,,,0.787,12.14,807.0,114.0,0.0,448.2,0.134,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-09-17,0,77.92,1415.0,59.21,225.0,66.89,81.7,,,,,,,,,,0.573,10.46,907.0,105.0,0.0,510.9,0.151,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-09-18,0,77.07,1221.0,60.55,2030.0,66.7,81.6,,,,,,,,,,0.757,10.46,1107.0,222.0,0.0,498.8,0.148,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-09-19,0,75.12,1323.0,59.7,2113.0,64.98,82.4,,,,,,,,,,1.84,12.14,1244.0,222.0,0.0,364.6,0.109,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-09-20,0,77.07,1133.0,59.58,323.0,66.43,78.25,,,,,,,,,,1.096,8.79,36.0,120.0,0.0,491.5,0.145,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-09-21,0,81.5,1145.0,57.5,616.0,69.05,76.9,,,,,,,,,,0.663,8.79,2059.0,110.0,0.0,493.3,0.149,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-09-22,0,89.8,1316.0,61.51,2241.0,71.97,69.58,,,,,,,,,,0.709,7.108,1621.0,139.0,0.02,395.5,0.125,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-09-23,0,78.65,1044.0,59.82,247.0,67.2,81.2,,,,,,,,,,1.301,13.82,1223.0,204.0,0.0,452.7,0.138,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-09-24,0,83.4,1205.0,58.48,221.0,69.51,76.74,,,,,,,,,,1.137,12.14,2053.0,92.0,0.0,474.8,0.146,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-09-25,0,78.41,1157.0,63.46,240.0,68.16,83.6,,,,,,,,,,3.67,17.17,1926.0,159.0,0.0,410.4,0.127,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-09-26,0,74.75,1404.0,64.87,324.0,67.39,84.5,,,,,,,,,,1.458,12.14,1033.0,127.0,0.0,243.0,0.074,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-09-27,0,75.3,1314.0,61.69,1829.0,65.97,83.7,,,,,,,,,,0.112,7.108,1234.0,201.0,0.02,289.9,0.086,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-09-28,0,72.33,1208.0,59.82,337.0,63.56,84.1,,,,,,,,,,0.791,12.14,2052.0,161.0,0.01,233.2,0.072,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-09-29,0,71.73,1229.0,51.8,2347.0,61.97,71.48,,,,,,,,,,0.889,10.46,844.0,102.0,0.0,481.6,0.135,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-09-30,0,73.55,1218.0,50.95,2252.0,61.3,69.58,,,,,,,,,,1.312,10.46,1330.0,350.0,0.0,476.5,0.135,*,,,,,,,,,,,,,,,,,,,,
